28895.994240460772,8h01m36.0s,courier_1_car_2,exit,280,301
28895.994240460772,8h01m36.0s,courier_1_car_2,entry,301,302
28896.794816414695,8h01m36.8s,courier_1_car_1,exit,324,345
28896.794816414695,8h01m36.8s,courier_1_car_1,entry,345,366
28897.592512599003,8h01m37.6s,courier_2_bike_2,exit,232,253
28897.592512599003,8h01m37.6s,courier_2_bike_2,entry,253,274
28897.595392368617,8h01m37.6s,courier_1_car_0,exit,140,119
28897.595392368617,8h01m37.6s,courier_1_car_0,entry,119,98
28899.19366450685,8h01m39.2s,courier_2_bike_0,exit,44,43
28899.19366450685,8h01m39.2s,courier_2_bike_0,entry,43,64
28901.192224622042,8h01m41.2s,courier_2_bike_2,exit,253,274
28901.192224622042,8h01m41.2s,courier_2_bike_2,entry,274,295
28902.793376529888,8h01m42.8s,courier_2_bike_0,exit,43,64
28902.793376529888,8h01m42.8s,courier_2_bike_0,entry,64,85
28903.994240460772,8h01m44.0s,courier_1_car_2,exit,301,302
28903.994240460772,8h01m44.0s,courier_1_car_2,entry,302,303
28903.994240460772,8h01m44.0s,courier_1_car_1,exit,345,366
28903.994240460772,8h01m44.0s,courier_1_car_1,entry,366,365
28904.79193664508,8h01m44.8s,courier_2_bike_2,exit,274,295
28904.79193664508,8h01m44.8s,courier_2_bike_2,entry,295,316
28904.794816414695,8h01m44.8s,courier_1_car_0,exit,119,98
28904.794816414695,8h01m44.8s,courier_1_car_0,entry,98,77
28906.393088552926,8h01m46.4s,courier_2_bike_0,exit,64,85
28906.393088552926,8h01m46.4s,courier_2_bike_0,entry,85,106
28908.39164866812,8h01m48.4s,courier_2_bike_2,exit,295,316
28908.39164866812,8h01m48.4s,courier_2_bike_2,entry,316,337
28909.992800575965,8h01m50.0s,courier_2_bike_0,exit,85,106
28909.992800575965,8h01m50.0s,courier_2_bike_0,entry,106,127
28911.19366450685,8h01m51.2s,courier_1_car_1,exit,366,365
28911.19366450685,8h01m51.2s,courier_1_car_1,entry,365,364
28911.991360691158,8h01m52.0s,courier_2_bike_2,exit,316,337
28911.991360691158,8h01m52.0s,courier_2_bike_2,entry,337,358
28911.994240460772,8h01m52.0s,courier_1_car_2,exit,302,303
28911.994240460772,8h01m52.0s,courier_1_car_2,entry,303,304
28911.994240460772,8h01m52.0s,courier_1_car_0,exit,98,77
28911.994240460772,8h01m52.0s,courier_1_car_0,entry,77,56
28913.592512599003,8h01m53.6s,courier_2_bike_0,exit,106,127
28913.592512599003,8h01m53.6s,courier_2_bike_0,entry,127,148
28915.591072714196,8h01m55.6s,courier_2_bike_2,exit,337,358
28915.591072714196,8h01m55.6s,courier_2_bike_2,entry,358,379
28917.192224622042,8h01m57.2s,courier_2_bike_0,exit,127,148
28917.192224622042,8h01m57.2s,courier_2_bike_0,entry,148,169
28918.393088552926,8h01m58.4s,courier_1_car_1,exit,365,364
28918.393088552926,8h01m58.4s,courier_1_car_1,entry,364,363
28919.190784737235,8h01m59.2s,courier_2_bike_2,exit,358,379
28919.19366450685,8h01m59.2s,courier_1_car_0,exit,77,56
28919.19366450685,8h01m59.2s,courier_1_car_0,entry,56,35
28919.994240460772,8h01m60.0s,courier_1_car_2,exit,303,304
28919.994240460772,8h01m60.0s,courier_1_car_2,entry,304,325
28921.192224622042,8h02m01.2s,courier_2_bike_0,exit,148,169
28921.192224622042,8h02m01.2s,courier_2_bike_0,entry,169,190
28924.79193664508,8h02m04.8s,courier_2_bike_0,exit,169,190
28924.79193664508,8h02m04.8s,courier_2_bike_0,entry,190,211
28925.592512599003,8h02m05.6s,courier_1_car_1,exit,364,363
28925.592512599003,8h02m05.6s,courier_1_car_1,entry,363,362
28926.393088552926,8h02m06.4s,courier_1_car_0,exit,56,35
28926.393088552926,8h02m06.4s,courier_1_car_0,entry,35,14
28927.19366450685,8h02m07.2s,courier_1_car_2,exit,304,325
28927.19366450685,8h02m07.2s,courier_1_car_2,entry,325,346
28928.39164866812,8h02m08.4s,courier_2_bike_0,exit,190,211
28928.39164866812,8h02m08.4s,courier_2_bike_0,entry,211,232
28931.991360691158,8h02m12.0s,courier_2_bike_0,exit,211,232
28931.991360691158,8h02m12.0s,courier_2_bike_0,entry,232,253
28932.79193664508,8h02m12.8s,courier_1_car_1,exit,363,362
28932.79193664508,8h02m12.8s,courier_1_car_1,entry,362,361
28933.592512599003,8h02m13.6s,courier_1_car_0,exit,35,14
28933.592512599003,8h02m13.6s,courier_1_car_0,entry,14,13
28934.393088552926,8h02m14.4s,courier_1_car_2,exit,325,346
28934.393088552926,8h02m14.4s,courier_1_car_2,entry,346,367
28935.591072714196,8h02m15.6s,courier_2_bike_0,exit,232,253
28935.591072714196,8h02m15.6s,courier_2_bike_0,entry,253,274
28939.190784737235,8h02m19.2s,courier_2_bike_0,exit,253,274
